mol_name,activity,potency
DECOY51562,Inactive,2
DECOY51563,Inactive,2
DECOY51564,Inactive,2
DECOY51565,Inactive,2
DECOY51566,Inactive,2
DECOY51567,Inactive,2
DECOY51568,Inactive,2
DECOY51569,Inactive,2
DECOY51570,Inactive,2
DECOY51571,Inactive,2
DECOY51572,Inactive,2
DECOY51573,Inactive,2
DECOY51574,Inactive,2
DECOY51575,Inactive,2
DECOY51576,Inactive,2
DECOY51577,Inactive,2
DECOY51578,Inactive,2
DECOY51579,Inactive,2
DECOY51580,Inactive,2
DECOY51581,Inactive,2
DECOY51582,Inactive,2
DECOY51583,Inactive,2
DECOY51584,Inactive,2
DECOY51585,Inactive,2
DECOY51586,Inactive,2
DECOY51587,Inactive,2
DECOY51588,Inactive,2
DECOY51589,Inactive,2
DECOY51590,Inactive,2
DECOY51591,Inactive,2
DECOY51592,Inactive,2
DECOY51593,Inactive,2
DECOY51594,Inactive,2
DECOY51595,Inactive,2
DECOY51596,Inactive,2
DECOY51597,Inactive,2
DECOY51598,Inactive,2
DECOY51599,Inactive,2
DECOY51600,Inactive,2
DECOY51601,Inactive,2
DECOY51602,Inactive,2
DECOY51603,Inactive,2
DECOY51604,Inactive,2
DECOY51605,Inactive,2
DECOY51606,Inactive,2
DECOY51607,Inactive,2
DECOY51608,Inactive,2
DECOY51609,Inactive,2
DECOY51610,Inactive,2
DECOY51611,Inactive,2
DECOY51612,Inactive,2
DECOY51613,Inactive,2
DECOY51614,Inactive,2
DECOY51615,Inactive,2
DECOY51616,Inactive,2
DECOY51617,Inactive,2
DECOY51618,Inactive,2
DECOY51619,Inactive,2
DECOY51620,Inactive,2
DECOY51621,Inactive,2
DECOY51622,Inactive,2
DECOY51623,Inactive,2
DECOY51624,Inactive,2
DECOY51625,Inactive,2
DECOY51626,Inactive,2
DECOY51627,Inactive,2
DECOY51628,Inactive,2
DECOY51629,Inactive,2
DECOY51630,Inactive,2
DECOY51631,Inactive,2
DECOY51632,Inactive,2
DECOY51633,Inactive,2
DECOY51634,Inactive,2
DECOY51635,Inactive,2
DECOY51636,Inactive,2
DECOY51637,Inactive,2
DECOY51638,Inactive,2
DECOY51639,Inactive,2
DECOY51640,Inactive,2
DECOY51641,Inactive,2
DECOY51642,Inactive,2
DECOY51643,Inactive,2
DECOY51644,Inactive,2
DECOY51645,Inactive,2
DECOY51646,Inactive,2
DECOY51647,Inactive,2
DECOY51648,Inactive,2
DECOY51649,Inactive,2
DECOY51650,Inactive,2
DECOY51651,Inactive,2
DECOY51652,Inactive,2
DECOY51653,Inactive,2
DECOY51654,Inactive,2
DECOY51655,Inactive,2
DECOY51656,Inactive,2
DECOY51657,Inactive,2
DECOY51658,Inactive,2
DECOY51659,Inactive,2
DECOY51660,Inactive,2
DECOY51661,Inactive,2
DECOY51662,Inactive,2
DECOY51663,Inactive,2
DECOY51664,Inactive,2
DECOY51665,Inactive,2
DECOY51666,Inactive,2
DECOY51667,Inactive,2
DECOY51668,Inactive,2
DECOY51669,Inactive,2
DECOY51670,Inactive,2
DECOY51671,Inactive,2
DECOY51672,Inactive,2
DECOY51673,Inactive,2
DECOY51674,Inactive,2
DECOY51675,Inactive,2
DECOY51676,Inactive,2
DECOY51677,Inactive,2
DECOY51678,Inactive,2
DECOY51679,Inactive,2
DECOY51680,Inactive,2
DECOY51681,Inactive,2
DECOY51682,Inactive,2
DECOY51683,Inactive,2
DECOY51684,Inactive,2
DECOY51685,Inactive,2
DECOY51686,Inactive,2
DECOY51687,Inactive,2
DECOY51688,Inactive,2
DECOY51689,Inactive,2
DECOY51690,Inactive,2
DECOY51691,Inactive,2
DECOY51692,Inactive,2
DECOY51693,Inactive,2
DECOY51694,Inactive,2
DECOY51695,Inactive,2
DECOY51696,Inactive,2
DECOY51697,Inactive,2
DECOY51698,Inactive,2
DECOY51699,Inactive,2
DECOY51700,Inactive,2
DECOY51701,Inactive,2
DECOY51702,Inactive,2
DECOY51703,Inactive,2
DECOY51704,Inactive,2
DECOY51705,Inactive,2
DECOY51706,Inactive,2
DECOY51707,Inactive,2
DECOY51708,Inactive,2
DECOY51709,Inactive,2
DECOY51710,Inactive,2
DECOY51711,Inactive,2
DECOY51712,Inactive,2
DECOY51713,Inactive,2
DECOY51714,Inactive,2
DECOY51715,Inactive,2
DECOY51716,Inactive,2
DECOY51717,Inactive,2
DECOY51718,Inactive,2
DECOY51719,Inactive,2
DECOY51720,Inactive,2
DECOY51721,Inactive,2
DECOY51722,Inactive,2
DECOY51723,Inactive,2
DECOY51724,Inactive,2
DECOY51725,Inactive,2
DECOY51726,Inactive,2
DECOY51727,Inactive,2
DECOY51728,Inactive,2
DECOY51729,Inactive,2
DECOY51730,Inactive,2
DECOY51731,Inactive,2
DECOY51732,Inactive,2
DECOY51733,Inactive,2
DECOY51734,Inactive,2
DECOY51735,Inactive,2
DECOY51736,Inactive,2
DECOY51737,Inactive,2
DECOY51738,Inactive,2
DECOY51739,Inactive,2
DECOY51740,Inactive,2
DECOY51741,Inactive,2
DECOY51742,Inactive,2
DECOY51743,Inactive,2
DECOY51744,Inactive,2
DECOY51745,Inactive,2
DECOY51746,Inactive,2
DECOY51747,Inactive,2
DECOY51748,Inactive,2
DECOY51749,Inactive,2
DECOY51750,Inactive,2
DECOY51751,Inactive,2
DECOY51752,Inactive,2
DECOY51753,Inactive,2
DECOY51754,Inactive,2
DECOY51755,Inactive,2
DECOY51756,Inactive,2
DECOY51757,Inactive,2
DECOY51758,Inactive,2
DECOY51759,Inactive,2
DECOY51760,Inactive,2
DECOY51761,Inactive,2
DECOY51762,Inactive,2
DECOY51763,Inactive,2
DECOY51764,Inactive,2
DECOY51765,Inactive,2
DECOY51766,Inactive,2
DECOY51767,Inactive,2
DECOY51768,Inactive,2
DECOY51769,Inactive,2
DECOY51770,Inactive,2
DECOY51771,Inactive,2
DECOY51772,Inactive,2
DECOY51773,Inactive,2
DECOY51774,Inactive,2
DECOY51775,Inactive,2
DECOY51776,Inactive,2
DECOY51777,Inactive,2
DECOY51778,Inactive,2
DECOY51779,Inactive,2
DECOY51780,Inactive,2
DECOY51781,Inactive,2
DECOY51782,Inactive,2
DECOY51783,Inactive,2
DECOY51784,Inactive,2
DECOY51785,Inactive,2
DECOY51786,Inactive,2
DECOY51787,Inactive,2
DECOY51788,Inactive,2
DECOY51789,Inactive,2
DECOY51790,Inactive,2
DECOY51791,Inactive,2
DECOY51792,Inactive,2
DECOY51793,Inactive,2
DECOY51794,Inactive,2
DECOY51795,Inactive,2
DECOY51796,Inactive,2
DECOY51797,Inactive,2
DECOY51798,Inactive,2
DECOY51799,Inactive,2
DECOY51800,Inactive,2
DECOY51801,Inactive,2
DECOY51802,Inactive,2
DECOY51803,Inactive,2
DECOY51804,Inactive,2
DECOY51805,Inactive,2
DECOY51806,Inactive,2
DECOY51807,Inactive,2
DECOY51808,Inactive,2
DECOY51809,Inactive,2
DECOY51810,Inactive,2
DECOY51811,Inactive,2
DECOY51812,Inactive,2
DECOY51813,Inactive,2
DECOY51814,Inactive,2
DECOY51815,Inactive,2
DECOY51816,Inactive,2
DECOY51817,Inactive,2
DECOY51818,Inactive,2
DECOY51819,Inactive,2
DECOY51820,Inactive,2
DECOY51821,Inactive,2
DECOY51822,Inactive,2
DECOY51823,Inactive,2
DECOY51824,Inactive,2
DECOY51825,Inactive,2
DECOY51826,Inactive,2
DECOY51827,Inactive,2
DECOY51828,Inactive,2
DECOY51829,Inactive,2
DECOY51830,Inactive,2
DECOY51831,Inactive,2
DECOY51832,Inactive,2
DECOY51833,Inactive,2
DECOY51834,Inactive,2
DECOY51835,Inactive,2
DECOY51836,Inactive,2
DECOY51837,Inactive,2
DECOY51838,Inactive,2
DECOY51839,Inactive,2
DECOY51840,Inactive,2
DECOY51841,Inactive,2
DECOY51842,Inactive,2
DECOY51843,Inactive,2
DECOY51844,Inactive,2
DECOY51845,Inactive,2
DECOY51846,Inactive,2
DECOY51847,Inactive,2
DECOY51848,Inactive,2
DECOY51849,Inactive,2
DECOY51850,Inactive,2
DECOY51851,Inactive,2
DECOY51852,Inactive,2
DECOY51853,Inactive,2
DECOY51854,Inactive,2
DECOY51855,Inactive,2
DECOY51856,Inactive,2
DECOY51857,Inactive,2
DECOY51858,Inactive,2
DECOY51859,Inactive,2
DECOY51860,Inactive,2
DECOY51861,Inactive,2
DECOY51862,Inactive,2
DECOY51863,Inactive,2
DECOY51864,Inactive,2
DECOY51865,Inactive,2
DECOY51866,Inactive,2
DECOY51867,Inactive,2
DECOY51868,Inactive,2
DECOY51869,Inactive,2
DECOY51870,Inactive,2
DECOY51871,Inactive,2
DECOY51872,Inactive,2
DECOY51873,Inactive,2
DECOY51874,Inactive,2
DECOY51875,Inactive,2
DECOY51876,Inactive,2
DECOY51877,Inactive,2
DECOY51878,Inactive,2
DECOY51879,Inactive,2
DECOY51880,Inactive,2
DECOY51881,Inactive,2
DECOY51882,Inactive,2
DECOY51883,Inactive,2
DECOY51884,Inactive,2
DECOY51885,Inactive,2
DECOY51886,Inactive,2
DECOY51887,Inactive,2
DECOY51888,Inactive,2
DECOY51889,Inactive,2
DECOY51890,Inactive,2
DECOY51891,Inactive,2
DECOY51892,Inactive,2
DECOY51893,Inactive,2
DECOY51894,Inactive,2
DECOY51895,Inactive,2
DECOY51896,Inactive,2
DECOY51897,Inactive,2
DECOY51898,Inactive,2
DECOY51899,Inactive,2
DECOY51900,Inactive,2
DECOY51901,Inactive,2
DECOY51902,Inactive,2
DECOY51903,Inactive,2
DECOY51904,Inactive,2
DECOY51905,Inactive,2
DECOY51906,Inactive,2
DECOY51907,Inactive,2
DECOY51908,Inactive,2
DECOY51909,Inactive,2
DECOY51910,Inactive,2
DECOY51911,Inactive,2
DECOY51912,Inactive,2
DECOY51913,Inactive,2
DECOY51914,Inactive,2
DECOY51915,Inactive,2
DECOY51916,Inactive,2
DECOY51917,Inactive,2
DECOY51918,Inactive,2
DECOY51919,Inactive,2
DECOY51920,Inactive,2
DECOY51921,Inactive,2
DECOY51922,Inactive,2
DECOY51923,Inactive,2
DECOY51924,Inactive,2
DECOY51925,Inactive,2
DECOY51926,Inactive,2
DECOY51927,Inactive,2
DECOY51928,Inactive,2
DECOY51929,Inactive,2
DECOY51930,Inactive,2
DECOY51931,Inactive,2
DECOY51932,Inactive,2
DECOY51933,Inactive,2
DECOY51934,Inactive,2
DECOY51935,Inactive,2
DECOY51936,Inactive,2
DECOY51937,Inactive,2
DECOY51938,Inactive,2
DECOY51939,Inactive,2
DECOY51940,Inactive,2
DECOY51941,Inactive,2
DECOY51942,Inactive,2
DECOY51943,Inactive,2
DECOY51944,Inactive,2
DECOY51945,Inactive,2
DECOY51946,Inactive,2
DECOY51947,Inactive,2
DECOY51948,Inactive,2
DECOY51949,Inactive,2
DECOY51950,Inactive,2
DECOY51951,Inactive,2
DECOY51952,Inactive,2
DECOY51953,Inactive,2
DECOY51954,Inactive,2
DECOY51955,Inactive,2
DECOY51956,Inactive,2
DECOY51957,Inactive,2
DECOY51958,Inactive,2
DECOY51959,Inactive,2
DECOY51960,Inactive,2
DECOY51961,Inactive,2
DECOY51962,Inactive,2
DECOY51963,Inactive,2
DECOY51964,Inactive,2
DECOY51965,Inactive,2
DECOY51966,Inactive,2
DECOY51967,Inactive,2
DECOY51968,Inactive,2
DECOY51969,Inactive,2
DECOY51970,Inactive,2
DECOY51971,Inactive,2
DECOY51972,Inactive,2
DECOY51973,Inactive,2
DECOY51974,Inactive,2
DECOY51975,Inactive,2
DECOY51976,Inactive,2
DECOY51977,Inactive,2
DECOY51978,Inactive,2
DECOY51979,Inactive,2
DECOY51980,Inactive,2
DECOY51981,Inactive,2
DECOY51982,Inactive,2
DECOY51983,Inactive,2
DECOY51984,Inactive,2
DECOY51985,Inactive,2
DECOY51986,Inactive,2
DECOY51987,Inactive,2
DECOY51988,Inactive,2
DECOY51989,Inactive,2
DECOY51990,Inactive,2
DECOY51991,Inactive,2
DECOY51992,Inactive,2
DECOY51993,Inactive,2
DECOY51994,Inactive,2
DECOY51995,Inactive,2
DECOY51996,Inactive,2
DECOY51997,Inactive,2
DECOY51998,Inactive,2
DECOY51999,Inactive,2
DECOY52000,Inactive,2
DECOY52001,Inactive,2
DECOY52002,Inactive,2
DECOY52003,Inactive,2
DECOY52004,Inactive,2
DECOY52005,Inactive,2
DECOY52006,Inactive,2
DECOY52007,Inactive,2
DECOY52008,Inactive,2
DECOY52009,Inactive,2
DECOY52010,Inactive,2
DECOY52011,Inactive,2
DECOY52012,Inactive,2
DECOY52013,Inactive,2
DECOY52014,Inactive,2
DECOY52015,Inactive,2
DECOY52016,Inactive,2
DECOY52017,Inactive,2
DECOY52018,Inactive,2
DECOY52019,Inactive,2
DECOY52020,Inactive,2
DECOY52021,Inactive,2
DECOY52022,Inactive,2
DECOY52023,Inactive,2
DECOY52024,Inactive,2
DECOY52025,Inactive,2
DECOY52026,Inactive,2
DECOY52027,Inactive,2
DECOY52028,Inactive,2
DECOY52029,Inactive,2
DECOY52030,Inactive,2
DECOY52031,Inactive,2
DECOY52032,Inactive,2
DECOY52033,Inactive,2
DECOY52034,Inactive,2
DECOY52035,Inactive,2
DECOY52036,Inactive,2
DECOY52037,Inactive,2
DECOY52038,Inactive,2
DECOY52039,Inactive,2
DECOY52040,Inactive,2
DECOY52041,Inactive,2
DECOY52042,Inactive,2
DECOY52043,Inactive,2
DECOY52044,Inactive,2
DECOY52045,Inactive,2
DECOY52046,Inactive,2
DECOY52047,Inactive,2
DECOY52048,Inactive,2
DECOY52049,Inactive,2
DECOY52050,Inactive,2
DECOY52051,Inactive,2
DECOY52052,Inactive,2
DECOY52053,Inactive,2
DECOY52054,Inactive,2
DECOY52055,Inactive,2
DECOY52056,Inactive,2
DECOY52057,Inactive,2
DECOY52058,Inactive,2
DECOY52059,Inactive,2
DECOY52060,Inactive,2
DECOY52061,Inactive,2
DECOY52062,Inactive,2
DECOY52063,Inactive,2
DECOY52064,Inactive,2
DECOY52065,Inactive,2
DECOY52066,Inactive,2
DECOY52067,Inactive,2
DECOY52068,Inactive,2
DECOY52069,Inactive,2
DECOY52070,Inactive,2
DECOY52071,Inactive,2
DECOY52072,Inactive,2
DECOY52073,Inactive,2
DECOY52074,Inactive,2
DECOY52075,Inactive,2
DECOY52076,Inactive,2
DECOY52077,Inactive,2
DECOY52078,Inactive,2
DECOY52079,Inactive,2
DECOY52080,Inactive,2
DECOY52081,Inactive,2
DECOY52082,Inactive,2
DECOY52083,Inactive,2
DECOY52084,Inactive,2
DECOY52085,Inactive,2
DECOY52086,Inactive,2
DECOY52087,Inactive,2
DECOY52088,Inactive,2
DECOY52089,Inactive,2
DECOY52090,Inactive,2
DECOY52091,Inactive,2
DECOY52092,Inactive,2
DECOY52093,Inactive,2
DECOY52094,Inactive,2
DECOY52095,Inactive,2
DECOY52096,Inactive,2
DECOY52097,Inactive,2
DECOY52098,Inactive,2
DECOY52099,Inactive,2
DECOY52100,Inactive,2
DECOY52101,Inactive,2
DECOY52102,Inactive,2
DECOY52103,Inactive,2
DECOY52104,Inactive,2
DECOY52105,Inactive,2
DECOY52106,Inactive,2
DECOY52107,Inactive,2
DECOY52108,Inactive,2
DECOY52109,Inactive,2
DECOY52110,Inactive,2
DECOY52111,Inactive,2
DECOY52112,Inactive,2
DECOY52113,Inactive,2
DECOY52114,Inactive,2
DECOY52115,Inactive,2
DECOY52116,Inactive,2
DECOY52117,Inactive,2
DECOY52118,Inactive,2
DECOY52119,Inactive,2
DECOY52120,Inactive,2
DECOY52121,Inactive,2
DECOY52122,Inactive,2
DECOY52123,Inactive,2
DECOY52124,Inactive,2
DECOY52125,Inactive,2
DECOY52126,Inactive,2
DECOY52127,Inactive,2
DECOY52128,Inactive,2
DECOY52129,Inactive,2
DECOY52130,Inactive,2
DECOY52131,Inactive,2
DECOY52132,Inactive,2
DECOY52133,Inactive,2
DECOY52134,Inactive,2
DECOY52135,Inactive,2
DECOY52136,Inactive,2
DECOY52137,Inactive,2
DECOY52138,Inactive,2
DECOY52139,Inactive,2
DECOY52140,Inactive,2
DECOY52141,Inactive,2
DECOY52142,Inactive,2
DECOY52143,Inactive,2
DECOY52144,Inactive,2
DECOY52145,Inactive,2
DECOY52146,Inactive,2
DECOY52147,Inactive,2
DECOY52148,Inactive,2
DECOY52149,Inactive,2
DECOY52150,Inactive,2
DECOY52151,Inactive,2
DECOY52152,Inactive,2
DECOY52153,Inactive,2
DECOY52154,Inactive,2
DECOY52155,Inactive,2
DECOY52156,Inactive,2
DECOY52157,Inactive,2
DECOY52158,Inactive,2
DECOY52159,Inactive,2
DECOY52160,Inactive,2
DECOY52161,Inactive,2
DECOY52162,Inactive,2
DECOY52163,Inactive,2
DECOY52164,Inactive,2
DECOY52165,Inactive,2
DECOY52166,Inactive,2
DECOY52167,Inactive,2
DECOY52168,Inactive,2
DECOY52169,Inactive,2
DECOY52170,Inactive,2
DECOY52171,Inactive,2
DECOY52172,Inactive,2
DECOY52173,Inactive,2
DECOY52174,Inactive,2
DECOY52175,Inactive,2
DECOY52176,Inactive,2
DECOY52177,Inactive,2
DECOY52178,Inactive,2
DECOY52179,Inactive,2
DECOY52180,Inactive,2
DECOY52181,Inactive,2
DECOY52182,Inactive,2
DECOY52183,Inactive,2
DECOY52184,Inactive,2
DECOY52185,Inactive,2
DECOY52186,Inactive,2
DECOY52187,Inactive,2
DECOY52188,Inactive,2
DECOY52189,Inactive,2
DECOY52190,Inactive,2
DECOY52191,Inactive,2
DECOY52192,Inactive,2
DECOY52193,Inactive,2
DECOY52194,Inactive,2
DECOY52195,Inactive,2
DECOY52196,Inactive,2
DECOY52197,Inactive,2
DECOY52198,Inactive,2
DECOY52199,Inactive,2
DECOY52200,Inactive,2
DECOY52201,Inactive,2
DECOY52202,Inactive,2
DECOY52203,Inactive,2
DECOY52204,Inactive,2
DECOY52205,Inactive,2
DECOY52206,Inactive,2
DECOY52207,Inactive,2
DECOY52208,Inactive,2
DECOY52209,Inactive,2
DECOY52210,Inactive,2
DECOY52211,Inactive,2
DECOY52212,Inactive,2
DECOY52213,Inactive,2
DECOY52214,Inactive,2
DECOY52215,Inactive,2
DECOY52216,Inactive,2
DECOY52217,Inactive,2
DECOY52218,Inactive,2
DECOY52219,Inactive,2
DECOY52220,Inactive,2
DECOY52221,Inactive,2
DECOY52222,Inactive,2
DECOY52223,Inactive,2
DECOY52224,Inactive,2
DECOY52225,Inactive,2
DECOY52226,Inactive,2
DECOY52227,Inactive,2
DECOY52228,Inactive,2
DECOY52229,Inactive,2
DECOY52230,Inactive,2
DECOY52231,Inactive,2
DECOY52232,Inactive,2
DECOY52233,Inactive,2
DECOY52234,Inactive,2
DECOY52235,Inactive,2
DECOY52236,Inactive,2
DECOY52237,Inactive,2
DECOY52238,Inactive,2
DECOY52239,Inactive,2
DECOY52240,Inactive,2
DECOY52241,Inactive,2
DECOY52242,Inactive,2
DECOY52243,Inactive,2
DECOY52244,Inactive,2
DECOY52245,Inactive,2
DECOY52246,Inactive,2
DECOY52247,Inactive,2
DECOY52248,Inactive,2
DECOY52249,Inactive,2
DECOY52250,Inactive,2
DECOY52251,Inactive,2
DECOY52252,Inactive,2
DECOY52253,Inactive,2
DECOY52254,Inactive,2
DECOY52255,Inactive,2
DECOY52256,Inactive,2
DECOY52257,Inactive,2
DECOY52258,Inactive,2
DECOY52259,Inactive,2
DECOY52260,Inactive,2
DECOY52261,Inactive,2
DECOY52262,Inactive,2
DECOY52263,Inactive,2
DECOY52264,Inactive,2
DECOY52265,Inactive,2
DECOY52266,Inactive,2
DECOY52267,Inactive,2
DECOY52268,Inactive,2
DECOY52269,Inactive,2
DECOY52270,Inactive,2
DECOY52271,Inactive,2
DECOY52272,Inactive,2
DECOY52273,Inactive,2
DECOY52274,Inactive,2
DECOY52275,Inactive,2
DECOY52276,Inactive,2
DECOY52277,Inactive,2
DECOY52278,Inactive,2
DECOY52279,Inactive,2
DECOY52280,Inactive,2
DECOY52281,Inactive,2
DECOY52282,Inactive,2
DECOY52283,Inactive,2
DECOY52284,Inactive,2
DECOY52285,Inactive,2
DECOY52286,Inactive,2
DECOY52287,Inactive,2
DECOY52288,Inactive,2
DECOY52289,Inactive,2
DECOY52290,Inactive,2
DECOY52291,Inactive,2
DECOY52292,Inactive,2
DECOY52293,Inactive,2
DECOY52294,Inactive,2
DECOY52295,Inactive,2
DECOY52296,Inactive,2
DECOY52297,Inactive,2
DECOY52298,Inactive,2
DECOY52299,Inactive,2
DECOY52300,Inactive,2
DECOY52301,Inactive,2
DECOY52302,Inactive,2
DECOY52303,Inactive,2
DECOY52304,Inactive,2
DECOY52305,Inactive,2
DECOY52306,Inactive,2
DECOY52307,Inactive,2
DECOY52308,Inactive,2
DECOY52309,Inactive,2
DECOY52310,Inactive,2
DECOY52311,Inactive,2
DECOY52312,Inactive,2
DECOY52313,Inactive,2
DECOY52314,Inactive,2
DECOY52315,Inactive,2
DECOY52316,Inactive,2
DECOY52317,Inactive,2
DECOY52318,Inactive,2
DECOY52319,Inactive,2
DECOY52320,Inactive,2
DECOY52321,Inactive,2
DECOY52322,Inactive,2
DECOY52323,Inactive,2
DECOY52324,Inactive,2
DECOY52325,Inactive,2
DECOY52326,Inactive,2
DECOY52327,Inactive,2
DECOY52328,Inactive,2
DECOY52329,Inactive,2
DECOY52330,Inactive,2
DECOY52331,Inactive,2
DECOY52332,Inactive,2
DECOY52333,Inactive,2
DECOY52334,Inactive,2
DECOY52335,Inactive,2
DECOY52336,Inactive,2
DECOY52337,Inactive,2
DECOY52338,Inactive,2
DECOY52339,Inactive,2
DECOY52340,Inactive,2
DECOY52341,Inactive,2
DECOY52342,Inactive,2
DECOY52343,Inactive,2
DECOY52344,Inactive,2
DECOY52345,Inactive,2
DECOY52346,Inactive,2
DECOY52347,Inactive,2
DECOY52348,Inactive,2
DECOY52349,Inactive,2
DECOY52350,Inactive,2
DECOY52351,Inactive,2
DECOY52352,Inactive,2
DECOY52353,Inactive,2
DECOY52354,Inactive,2
DECOY52355,Inactive,2
DECOY52356,Inactive,2
DECOY52357,Inactive,2
DECOY52358,Inactive,2
DECOY52359,Inactive,2
DECOY52360,Inactive,2
DECOY52361,Inactive,2
DECOY52362,Inactive,2
DECOY52363,Inactive,2
DECOY52364,Inactive,2
DECOY52365,Inactive,2
DECOY52366,Inactive,2
DECOY52367,Inactive,2
DECOY52368,Inactive,2
DECOY52369,Inactive,2
DECOY52370,Inactive,2
DECOY52371,Inactive,2
DECOY52372,Inactive,2
DECOY52373,Inactive,2
DECOY52374,Inactive,2
DECOY52375,Inactive,2
DECOY52376,Inactive,2
DECOY52377,Inactive,2
DECOY52378,Inactive,2
DECOY52379,Inactive,2
DECOY52380,Inactive,2
DECOY52381,Inactive,2
DECOY52382,Inactive,2
DECOY52383,Inactive,2
DECOY52384,Inactive,2
DECOY52385,Inactive,2
DECOY52386,Inactive,2
DECOY52387,Inactive,2
DECOY52388,Inactive,2
DECOY52389,Inactive,2
DECOY52390,Inactive,2
DECOY52391,Inactive,2
DECOY52392,Inactive,2
DECOY52393,Inactive,2
DECOY52394,Inactive,2
DECOY52395,Inactive,2
DECOY52396,Inactive,2
DECOY52397,Inactive,2
DECOY52398,Inactive,2
DECOY52399,Inactive,2
DECOY52400,Inactive,2
DECOY52401,Inactive,2
DECOY52402,Inactive,2
DECOY52403,Inactive,2
DECOY52404,Inactive,2
DECOY52405,Inactive,2
DECOY52406,Inactive,2
DECOY52407,Inactive,2
DECOY52408,Inactive,2
DECOY52409,Inactive,2
DECOY52410,Inactive,2
DECOY52411,Inactive,2
DECOY52412,Inactive,2
DECOY52413,Inactive,2
DECOY52414,Inactive,2
DECOY52415,Inactive,2
DECOY52416,Inactive,2
DECOY52417,Inactive,2
DECOY52418,Inactive,2
DECOY52419,Inactive,2
DECOY52420,Inactive,2
DECOY52421,Inactive,2
DECOY52422,Inactive,2
DECOY52423,Inactive,2
DECOY52424,Inactive,2
DECOY52425,Inactive,2
DECOY52426,Inactive,2
DECOY52427,Inactive,2
DECOY52428,Inactive,2
DECOY52429,Inactive,2
DECOY52430,Inactive,2
DECOY52431,Inactive,2
DECOY52432,Inactive,2
DECOY52433,Inactive,2
DECOY52434,Inactive,2
DECOY52435,Inactive,2
DECOY52436,Inactive,2
DECOY52437,Inactive,2
DECOY52438,Inactive,2
DECOY52439,Inactive,2
DECOY52440,Inactive,2
DECOY52441,Inactive,2
DECOY52442,Inactive,2
DECOY52443,Inactive,2
DECOY52444,Inactive,2
DECOY52445,Inactive,2
DECOY52446,Inactive,2
DECOY52447,Inactive,2
DECOY52448,Inactive,2
DECOY52449,Inactive,2
DECOY52450,Inactive,2
DECOY52451,Inactive,2
DECOY52452,Inactive,2
DECOY52453,Inactive,2
DECOY52454,Inactive,2
DECOY52455,Inactive,2
DECOY52456,Inactive,2
DECOY52457,Inactive,2
DECOY52458,Inactive,2
DECOY52459,Inactive,2
DECOY52460,Inactive,2
DECOY52461,Inactive,2
DECOY52462,Inactive,2
DECOY52463,Inactive,2
DECOY52464,Inactive,2
DECOY52465,Inactive,2
DECOY52466,Inactive,2
DECOY52467,Inactive,2
DECOY52468,Inactive,2
DECOY52469,Inactive,2
DECOY52470,Inactive,2
DECOY52471,Inactive,2
DECOY52472,Inactive,2
DECOY52473,Inactive,2
DECOY52474,Inactive,2
DECOY52475,Inactive,2
DECOY52476,Inactive,2
DECOY52477,Inactive,2
DECOY52478,Inactive,2
DECOY52479,Inactive,2
DECOY52480,Inactive,2
DECOY52481,Inactive,2
DECOY52482,Inactive,2
DECOY52483,Inactive,2
DECOY52484,Inactive,2
DECOY52485,Inactive,2
DECOY52486,Inactive,2
DECOY52487,Inactive,2
DECOY52488,Inactive,2
DECOY52489,Inactive,2
DECOY52490,Inactive,2
DECOY52491,Inactive,2
DECOY52492,Inactive,2
DECOY52493,Inactive,2
DECOY52494,Inactive,2
DECOY52495,Inactive,2
DECOY52496,Inactive,2
DECOY52497,Inactive,2
DECOY52498,Inactive,2
DECOY52499,Inactive,2
DECOY52500,Inactive,2
DECOY52501,Inactive,2
DECOY52502,Inactive,2
DECOY52503,Inactive,2
DECOY52504,Inactive,2
DECOY52505,Inactive,2
DECOY52506,Inactive,2
DECOY52507,Inactive,2
DECOY52508,Inactive,2
DECOY52509,Inactive,2
DECOY52510,Inactive,2
DECOY52511,Inactive,2
DECOY52512,Inactive,2
DECOY52513,Inactive,2
DECOY52514,Inactive,2
DECOY52515,Inactive,2
DECOY52516,Inactive,2
DECOY52517,Inactive,2
DECOY52518,Inactive,2
DECOY52519,Inactive,2
DECOY52520,Inactive,2
DECOY52521,Inactive,2
DECOY52522,Inactive,2
DECOY52523,Inactive,2
DECOY52524,Inactive,2
DECOY52525,Inactive,2
DECOY52526,Inactive,2
DECOY52527,Inactive,2
DECOY52528,Inactive,2
DECOY52529,Inactive,2
DECOY52530,Inactive,2
DECOY52531,Inactive,2
DECOY52532,Inactive,2
DECOY52533,Inactive,2
DECOY52534,Inactive,2
DECOY52535,Inactive,2
DECOY52536,Inactive,2
DECOY52537,Inactive,2
DECOY52538,Inactive,2
DECOY52539,Inactive,2
DECOY52540,Inactive,2
DECOY52541,Inactive,2
DECOY52542,Inactive,2
DECOY52543,Inactive,2
DECOY52544,Inactive,2
DECOY52545,Inactive,2
DECOY52546,Inactive,2
DECOY52547,Inactive,2
DECOY52548,Inactive,2
DECOY52549,Inactive,2
DECOY52550,Inactive,2
DECOY52551,Inactive,2
DECOY52552,Inactive,2
DECOY52553,Inactive,2
DECOY52554,Inactive,2
DECOY52555,Inactive,2
DECOY52556,Inactive,2
DECOY52557,Inactive,2
DECOY52558,Inactive,2
DECOY52559,Inactive,2
DECOY52560,Inactive,2
