mol_name,activity,potency
DECOY1988,Inactive,2
DECOY4662,Inactive,2
DECOY8466,Inactive,2
DECOY62,Inactive,2
DECOY4069,Inactive,2
DECOY3152,Inactive,2
DECOY2956,Inactive,2
DECOY6090,Inactive,2
DECOY8470,Inactive,2
DECOY1658,Inactive,2
DECOY1690,Inactive,2
DECOY1239,Inactive,2
DECOY5552,Inactive,2
DECOY2690,Inactive,2
DECOY7620,Inactive,2
DECOY2180,Inactive,2
DECOY2514,Inactive,2
DECOY8298,Inactive,2
DECOY7140,Inactive,2
DECOY5466,Inactive,2
DECOY5373,Inactive,2
DECOY3821,Inactive,2
DECOY7960,Inactive,2
DECOY6941,Inactive,2
DECOY3925,Inactive,2
DECOY3647,Inactive,2
DECOY6538,Inactive,2
CHEMBL3604345,Inactive,4.959
DECOY2108,Inactive,2
DECOY5372,Inactive,2
DECOY1695,Inactive,2
CHEMBL4159171,Inactive,4.799
DECOY2695,Inactive,2
DECOY7800,Inactive,2
DECOY6485,Inactive,2
DECOY6460,Inactive,2
DECOY746,Inactive,2
DECOY7815,Inactive,2
DECOY7267,Inactive,2
DECOY2899,Inactive,2
DECOY5212,Inactive,2
DECOY4086,Inactive,2
DECOY878,Inactive,2
DECOY640,Inactive,2
DECOY2828,Inactive,2
DECOY4043,Inactive,2
CHEMBL1025,Inactive,4.155
DECOY2936,Inactive,2
DECOY5221,Inactive,2
DECOY41,Inactive,2
DECOY1412,Inactive,2
DECOY7314,Inactive,2
DECOY7092,Inactive,2
DECOY6372,Inactive,2
DECOY347,Inactive,2
DECOY5982,Inactive,2
DECOY7813,Inactive,2
DECOY5730,Inactive,2
DECOY6185,Inactive,2
DECOY516,Inactive,2
DECOY6638,Inactive,2
DECOY8393,Inactive,2
DECOY3917,Inactive,2
DECOY1429,Inactive,2
DECOY2011,Inactive,2
DECOY7789,Inactive,2
DECOY4125,Inactive,2
DECOY1139,Inactive,2
DECOY5541,Inactive,2
DECOY1016,Inactive,2
DECOY1118,Inactive,2
DECOY2714,Inactive,2
DECOY3427,Inactive,2
DECOY1371,Inactive,2
DECOY7130,Inactive,2
CHEMBL4084958,Inactive,5.057
DECOY7746,Inactive,2
DECOY6531,Inactive,2
DECOY4685,Inactive,2
DECOY1833,Inactive,2
DECOY8196,Inactive,2
DECOY1794,Inactive,2
DECOY1952,Inactive,2
DECOY2925,Inactive,2
DECOY6657,Inactive,2
DECOY2556,Inactive,2
DECOY4103,Inactive,2
DECOY4384,Inactive,2
DECOY678,Inactive,2
DECOY8271,Inactive,2
DECOY7430,Inactive,2
DECOY8148,Inactive,2
DECOY6009,Inactive,2
DECOY5213,Inactive,2
DECOY1705,Inactive,2
DECOY3047,Inactive,2
DECOY7046,Inactive,2
DECOY8266,Inactive,2
DECOY8087,Inactive,2
DECOY8402,Inactive,2
DECOY5623,Inactive,2
DECOY1438,Inactive,2
DECOY8051,Inactive,2
DECOY6697,Inactive,2
DECOY6797,Inactive,2
DECOY6072,Inactive,2
DECOY1070,Inactive,2
DECOY6618,Inactive,2
DECOY791,Inactive,2
DECOY880,Inactive,2
DECOY2777,Inactive,2
DECOY1206,Inactive,2
DECOY6656,Inactive,2
DECOY2023,Inactive,2
DECOY5940,Inactive,2
DECOY581,Inactive,2
DECOY1959,Inactive,2
DECOY3197,Inactive,2
DECOY665,Inactive,2
DECOY405,Inactive,2
DECOY5129,Inactive,2
DECOY6585,Inactive,2
DECOY8267,Inactive,2
DECOY3808,Inactive,2
DECOY8010,Inactive,2
DECOY5647,Inactive,2
DECOY8030,Inactive,2
DECOY6594,Inactive,2
DECOY3949,Inactive,2
DECOY6423,Inactive,2
DECOY3432,Inactive,2
DECOY4971,Inactive,2
DECOY1900,Inactive,2
DECOY1741,Inactive,2
DECOY7521,Inactive,2
DECOY1264,Inactive,2
DECOY7527,Inactive,2
DECOY1918,Inactive,2
DECOY4719,Inactive,2
DECOY721,Inactive,2
DECOY1455,Inactive,2
DECOY1352,Inactive,2
DECOY4759,Inactive,2
DECOY6795,Inactive,2
DECOY15,Inactive,2
DECOY4282,Inactive,2
DECOY1012,Inactive,2
DECOY1853,Inactive,2
DECOY6497,Inactive,2
DECOY7494,Inactive,2
DECOY4864,Inactive,2
DECOY8076,Inactive,2
DECOY7514,Inactive,2
DECOY935,Inactive,2
DECOY2433,Inactive,2
DECOY4105,Inactive,2
DECOY8039,Inactive,2
DECOY5020,Inactive,2
DECOY4270,Inactive,2
DECOY2042,Inactive,2
DECOY4831,Inactive,2
DECOY3386,Inactive,2
DECOY1350,Inactive,2
DECOY4856,Inactive,2
DECOY3094,Inactive,2
DECOY2456,Inactive,2
DECOY7294,Inactive,2
DECOY3853,Inactive,2
DECOY8473,Inactive,2
DECOY2746,Inactive,2
DECOY3607,Inactive,2
DECOY185,Inactive,2
DECOY1937,Inactive,2
DECOY3365,Inactive,2
DECOY6320,Inactive,2
DECOY2883,Inactive,2
CHEMBL539319,Inactive,4.208
DECOY6057,Inactive,2
DECOY3664,Inactive,2
DECOY3315,Inactive,2
DECOY7679,Inactive,2
DECOY6737,Inactive,2
DECOY6592,Inactive,2
DECOY7106,Inactive,2
DECOY561,Inactive,2
DECOY3755,Inactive,2
DECOY4647,Inactive,2
DECOY7617,Inactive,2
DECOY5093,Inactive,2
DECOY8373,Inactive,2
DECOY3122,Inactive,2
DECOY6974,Inactive,2
DECOY2972,Inactive,2
CHEMBL4074267,Inactive,5.42
DECOY2457,Inactive,2
DECOY6302,Inactive,2
DECOY1774,Inactive,2
DECOY555,Inactive,2
CHEMBL3633858,Inactive,4.535
DECOY5526,Inactive,2
CHEMBL3309348,Inactive,4.301
DECOY5281,Inactive,2
DECOY7646,Inactive,2
DECOY2862,Inactive,2
DECOY39,Inactive,2
DECOY8481,Inactive,2
DECOY6336,Inactive,2
DECOY773,Inactive,2
DECOY7163,Inactive,2
DECOY7413,Inactive,2
DECOY8377,Inactive,2
DECOY3468,Inactive,2
DECOY190,Inactive,2
DECOY5460,Inactive,2
DECOY1876,Inactive,2
DECOY7497,Inactive,2
DECOY4716,Inactive,2
DECOY6507,Inactive,2
DECOY500,Inactive,2
DECOY457,Inactive,2
DECOY3571,Inactive,2
DECOY5890,Inactive,2
DECOY4762,Inactive,2
DECOY6450,Inactive,2
DECOY3239,Inactive,2
DECOY4231,Inactive,2
DECOY1726,Inactive,2
DECOY6186,Inactive,2
DECOY3345,Inactive,2
DECOY7549,Inactive,2
DECOY924,Inactive,2
DECOY3706,Inactive,2
CHEMBL439814,Inactive,2.291
DECOY7742,Inactive,2
DECOY7636,Inactive,2
DECOY4850,Inactive,2
DECOY4413,Inactive,2
DECOY4258,Inactive,2
DECOY2537,Inactive,2
DECOY5500,Inactive,2
DECOY6893,Inactive,2
DECOY6263,Inactive,2
DECOY8050,Inactive,2
DECOY6516,Inactive,2
DECOY5250,Inactive,2
DECOY7042,Inactive,2
DECOY8131,Inactive,2
DECOY5186,Inactive,2
DECOY6214,Inactive,2
DECOY7099,Inactive,2
DECOY299,Inactive,2
DECOY2380,Inactive,2
DECOY947,Inactive,2
DECOY7333,Inactive,2
DECOY5939,Inactive,2
DECOY8200,Inactive,2
DECOY6133,Inactive,2
DECOY3433,Inactive,2
DECOY7107,Inactive,2
DECOY6269,Inactive,2
CHEMBL145973,Inactive,2.431
DECOY5399,Inactive,2
CHEMBL215645,Inactive,3.728
DECOY3519,Inactive,2
DECOY7070,Inactive,2
DECOY5779,Inactive,2
DECOY2907,Inactive,2
CHEMBL3604353,Inactive,5.409
DECOY3521,Inactive,2
DECOY6386,Inactive,2
DECOY4053,Inactive,2
DECOY707,Inactive,2
DECOY8184,Inactive,2
DECOY5223,Inactive,2
DECOY4215,Inactive,2
DECOY7398,Inactive,2
DECOY7478,Inactive,2
DECOY493,Inactive,2
DECOY4008,Inactive,2
DECOY7832,Inactive,2
DECOY811,Inactive,2
DECOY3517,Inactive,2
DECOY7772,Inactive,2
DECOY7395,Inactive,2
DECOY2787,Inactive,2
DECOY2162,Inactive,2
DECOY2212,Inactive,2
DECOY5247,Inactive,2
DECOY3010,Inactive,2
DECOY5414,Inactive,2
DECOY6972,Inactive,2
DECOY3928,Inactive,2
DECOY873,Inactive,2
DECOY494,Inactive,2
DECOY877,Inactive,2
DECOY1967,Inactive,2
DECOY8022,Inactive,2
DECOY7344,Inactive,2
DECOY4368,Inactive,2
DECOY1311,Inactive,2
DECOY8018,Inactive,2
DECOY3883,Inactive,2
DECOY5947,Inactive,2
DECOY2158,Inactive,2
DECOY5792,Inactive,2
DECOY6294,Inactive,2
DECOY5162,Inactive,2
DECOY6633,Inactive,2
DECOY5914,Inactive,2
DECOY8350,Inactive,2
DECOY634,Inactive,2
DECOY5440,Inactive,2
DECOY2093,Inactive,2
DECOY5736,Inactive,2
DECOY3763,Inactive,2
DECOY2172,Inactive,2
DECOY8325,Inactive,2
DECOY3967,Inactive,2
DECOY6756,Inactive,2
DECOY5275,Inactive,2
DECOY5845,Inactive,2
DECOY5838,Inactive,2
DECOY2278,Inactive,2
DECOY1664,Inactive,2
DECOY4776,Inactive,2
DECOY1020,Inactive,2
DECOY5475,Inactive,2
DECOY7511,Inactive,2
DECOY2253,Inactive,2
DECOY3906,Inactive,2
CHEMBL3311540,Inactive,5.26
DECOY7901,Inactive,2
DECOY5732,Inactive,2
CHEMBL4168234,Inactive,4.113
DECOY5501,Inactive,2
DECOY3994,Inactive,2
DECOY1441,Inactive,2
DECOY1499,Inactive,2
DECOY2326,Inactive,2
DECOY8149,Inactive,2
DECOY3044,Inactive,2
DECOY6276,Inactive,2
DECOY5542,Inactive,2
DECOY7818,Inactive,2
DECOY4452,Inactive,2
DECOY920,Inactive,2
DECOY7273,Inactive,2
DECOY317,Inactive,2
DECOY3562,Inactive,2
DECOY7580,Inactive,2
DECOY7756,Inactive,2
DECOY4726,Inactive,2
DECOY4056,Inactive,2
DECOY4085,Inactive,2
DECOY4252,Inactive,2
DECOY3323,Inactive,2
DECOY6418,Inactive,2
DECOY4735,Inactive,2
DECOY6731,Inactive,2
DECOY7543,Inactive,2
DECOY7133,Inactive,2
DECOY2872,Inactive,2
DECOY1898,Inactive,2
DECOY414,Inactive,2
DECOY3361,Inactive,2
DECOY5703,Inactive,2
DECOY549,Inactive,2
DECOY4747,Inactive,2
CHEMBL3604341,Inactive,5.222
DECOY6788,Inactive,2
DECOY1911,Inactive,2
DECOY3013,Inactive,2
DECOY8339,Inactive,2
DECOY2276,Inactive,2
DECOY8445,Inactive,2
DECOY2832,Inactive,2
DECOY4509,Inactive,2
DECOY7807,Inactive,2
DECOY6762,Inactive,2
DECOY7224,Inactive,2
DECOY4524,Inactive,2
DECOY6167,Inactive,2
DECOY822,Inactive,2
DECOY3333,Inactive,2
DECOY593,Inactive,2
DECOY7343,Inactive,2
DECOY870,Inactive,2
DECOY2274,Inactive,2
DECOY4584,Inactive,2
DECOY2254,Inactive,2
DECOY209,Inactive,2
DECOY8414,Inactive,2
DECOY5339,Inactive,2
DECOY6318,Inactive,2
DECOY3556,Inactive,2
DECOY7257,Inactive,2
DECOY2182,Inactive,2
DECOY2769,Inactive,2
DECOY592,Inactive,2
DECOY8128,Inactive,2
DECOY2692,Inactive,2
DECOY5796,Inactive,2
DECOY4130,Inactive,2
CHEMBL147334,Inactive,3.717
DECOY6091,Inactive,2
DECOY4890,Inactive,2
DECOY5555,Inactive,2
DECOY2210,Inactive,2
DECOY7400,Inactive,2
DECOY5369,Inactive,2
CHEMBL545585,Inactive,4.886
DECOY4822,Inactive,2
DECOY2148,Inactive,2
DECOY8167,Inactive,2
DECOY226,Inactive,2
DECOY5270,Inactive,2
DECOY5202,Inactive,2
DECOY5100,Inactive,2
DECOY857,Inactive,2
DECOY3730,Inactive,2
DECOY4709,Inactive,2
DECOY7015,Inactive,2
DECOY5722,Inactive,2
CHEMBL462795,Inactive,3.699
DECOY2815,Inactive,2
DECOY6550,Inactive,2
DECOY7358,Inactive,2
DECOY106,Inactive,2
DECOY1517,Inactive,2
DECOY4049,Inactive,2
DECOY4473,Inactive,2
DECOY2154,Inactive,2
DECOY4342,Inactive,2
DECOY7966,Inactive,2
DECOY2460,Inactive,2
DECOY3910,Inactive,2
DECOY3560,Inactive,2
DECOY586,Inactive,2
DECOY4935,Inactive,2
DECOY4275,Inactive,2
DECOY1192,Inactive,2
DECOY709,Inactive,2
DECOY3287,Inactive,2
DECOY3656,Inactive,2
DECOY5175,Inactive,2
DECOY2977,Inactive,2
DECOY5133,Inactive,2
DECOY1468,Inactive,2
DECOY1734,Inactive,2
DECOY6334,Inactive,2
DECOY1803,Inactive,2
DECOY6461,Inactive,2
DECOY7126,Inactive,2
DECOY5476,Inactive,2
DECOY3648,Inactive,2
DECOY363,Inactive,2
DECOY3211,Inactive,2
DECOY1329,Inactive,2
DECOY7992,Inactive,2
DECOY2218,Inactive,2
DECOY6040,Inactive,2
DECOY2424,Inactive,2
DECOY4427,Inactive,2
DECOY5057,Inactive,2
DECOY4018,Inactive,2
DECOY3621,Inactive,2
DECOY2891,Inactive,2
DECOY2441,Inactive,2
DECOY3598,Inactive,2
DECOY5156,Inactive,2
DECOY3719,Inactive,2
DECOY7551,Inactive,2
DECOY3927,Inactive,2
DECOY7365,Inactive,2
DECOY5899,Inactive,2
DECOY2090,Inactive,2
DECOY5638,Inactive,2
DECOY8091,Inactive,2
DECOY421,Inactive,2
DECOY1784,Inactive,2
DECOY8215,Inactive,2
DECOY1506,Inactive,2
DECOY5931,Inactive,2
DECOY6277,Inactive,2
DECOY6545,Inactive,2
DECOY6772,Inactive,2
DECOY1433,Inactive,2
DECOY4506,Inactive,2
DECOY2160,Inactive,2
DECOY2096,Inactive,2
DECOY296,Inactive,2
DECOY7014,Inactive,2
DECOY5666,Inactive,2
DECOY7547,Inactive,2
DECOY2363,Inactive,2
DECOY2974,Inactive,2
DECOY7279,Inactive,2
DECOY3093,Inactive,2
DECOY7066,Inactive,2
DECOY3353,Inactive,2
DECOY1543,Inactive,2
DECOY3166,Inactive,2
DECOY4737,Inactive,2
DECOY2229,Inactive,2
DECOY7435,Inactive,2
DECOY1553,Inactive,2
DECOY941,Inactive,2
DECOY167,Inactive,2
DECOY6743,Inactive,2
DECOY943,Inactive,2
DECOY5651,Inactive,2
DECOY1137,Inactive,2
DECOY5,Inactive,2
DECOY5850,Inactive,2
DECOY4243,Inactive,2
DECOY6029,Inactive,2
DECOY5382,Inactive,2
DECOY4189,Inactive,2
DECOY383,Inactive,2
DECOY5778,Inactive,2
DECOY7700,Inactive,2
DECOY2437,Inactive,2
DECOY5597,Inactive,2
DECOY3718,Inactive,2
DECOY2967,Inactive,2
DECOY7469,Inactive,2
DECOY6631,Inactive,2
DECOY489,Inactive,2
DECOY4054,Inactive,2
DECOY6496,Inactive,2
DECOY4394,Inactive,2
DECOY2552,Inactive,2
DECOY7796,Inactive,2
DECOY6888,Inactive,2
DECOY196,Inactive,2
DECOY5975,Inactive,2
DECOY6907,Inactive,2
DECOY4046,Inactive,2
DECOY4371,Inactive,2
DECOY7575,Inactive,2
DECOY310,Inactive,2
DECOY7280,Inactive,2
DECOY7394,Inactive,2
DECOY3728,Inactive,2
DECOY211,Inactive,2
DECOY8058,Inactive,2
DECOY142,Inactive,2
DECOY2421,Inactive,2
DECOY7811,Inactive,2
DECOY601,Inactive,2
DECOY2321,Inactive,2
DECOY5301,Inactive,2
DECOY684,Inactive,2
DECOY45,Inactive,2
DECOY6146,Inactive,2
DECOY6664,Inactive,2
DECOY2129,Inactive,2
DECOY24,Inactive,2
DECOY6558,Inactive,2
DECOY4193,Inactive,2
DECOY7795,Inactive,2
DECOY7680,Inactive,2
DECOY5122,Inactive,2
DECOY1617,Inactive,2
DECOY6013,Inactive,2
DECOY6198,Inactive,2
DECOY4556,Inactive,2
DECOY7405,Inactive,2
DECOY7705,Inactive,2
DECOY3882,Inactive,2
DECOY2988,Inactive,2
DECOY1427,Inactive,2
DECOY1158,Inactive,2
DECOY6135,Inactive,2
CHEMBL3288078,Inactive,3.699
DECOY2420,Inactive,2
DECOY4090,Inactive,2
DECOY8007,Inactive,2
DECOY5163,Inactive,2
DECOY908,Inactive,2
DECOY6632,Inactive,2
DECOY6589,Inactive,2
DECOY7058,Inactive,2
DECOY6307,Inactive,2
DECOY3258,Inactive,2
DECOY125,Inactive,2
DECOY6793,Inactive,2
DECOY5954,Inactive,2
DECOY6193,Inactive,2
DECOY2630,Inactive,2
DECOY7011,Inactive,2
DECOY585,Inactive,2
DECOY3582,Inactive,2
DECOY2893,Inactive,2
DECOY5841,Inactive,2
DECOY2165,Inactive,2
DECOY829,Inactive,2
DECOY7041,Inactive,2
DECOY6916,Inactive,2
DECOY951,Inactive,2
DECOY4020,Inactive,2
DECOY6070,Inactive,2
DECOY7921,Inactive,2
DECOY939,Inactive,2
DECOY651,Inactive,2
DECOY486,Inactive,2
DECOY5881,Inactive,2
DECOY4102,Inactive,2
DECOY8187,Inactive,2
DECOY3546,Inactive,2
DECOY6873,Inactive,2
DECOY4192,Inactive,2
DECOY8344,Inactive,2
DECOY4450,Inactive,2
DECOY2031,Inactive,2
DECOY3439,Inactive,2
DECOY4554,Inactive,2
DECOY5536,Inactive,2
DECOY3103,Inactive,2
DECOY2220,Inactive,2
DECOY748,Inactive,2
DECOY1756,Inactive,2
DECOY2061,Inactive,2
DECOY3762,Inactive,2
DECOY5689,Inactive,2
DECOY4406,Inactive,2
DECOY1252,Inactive,2
DECOY4379,Inactive,2
DECOY4184,Inactive,2
DECOY44,Inactive,2
CHEMBL554861,Inactive,5.252
DECOY3192,Inactive,2
DECOY5847,Inactive,2
DECOY3077,Inactive,2
DECOY1716,Inactive,2
DECOY7216,Inactive,2
DECOY4793,Inactive,2
DECOY7840,Inactive,2
DECOY8251,Inactive,2
DECOY1217,Inactive,2
DECOY7339,Inactive,2
DECOY6251,Inactive,2
DECOY5477,Inactive,2
DECOY5060,Inactive,2
DECOY21,Inactive,2
DECOY2373,Inactive,2
DECOY3570,Inactive,2
DECOY1395,Inactive,2
DECOY7633,Inactive,2
DECOY2171,Inactive,2
CHEMBL345124,Inactive,5.428
DECOY6978,Inactive,2
DECOY3758,Inactive,2
DECOY3228,Inactive,2
DECOY7797,Inactive,2
DECOY4900,Inactive,2
DECOY6944,Inactive,2
DECOY328,Inactive,2
DECOY5747,Inactive,2
DECOY4283,Inactive,2
DECOY3461,Inactive,2
DECOY1291,Inactive,2
DECOY420,Inactive,2
DECOY5911,Inactive,2
DECOY2357,Inactive,2
DECOY6993,Inactive,2
DECOY8239,Inactive,2
DECOY7287,Inactive,2
DECOY2946,Inactive,2
DECOY4657,Inactive,2
DECOY5166,Inactive,2
DECOY6179,Inactive,2
DECOY2164,Inactive,2
DECOY8062,Inactive,2
DECOY5896,Inactive,2
DECOY2427,Inactive,2
DECOY3278,Inactive,2
DECOY7515,Inactive,2
DECOY3156,Inactive,2
DECOY3663,Inactive,2
DECOY7110,Inactive,2
DECOY5880,Inactive,2
DECOY4032,Inactive,2
DECOY6943,Inactive,2
DECOY2506,Inactive,2
DECOY7780,Inactive,2
DECOY3540,Inactive,2
DECOY365,Inactive,2
DECOY152,Inactive,2
DECOY6763,Inactive,2
DECOY7250,Inactive,2
DECOY7282,Inactive,2
DECOY1549,Inactive,2
DECOY432,Inactive,2
DECOY7399,Inactive,2
DECOY6936,Inactive,2
DECOY1086,Inactive,2
DECOY2051,Inactive,2
DECOY5470,Inactive,2
DECOY7369,Inactive,2
DECOY7587,Inactive,2
DECOY615,Inactive,2
DECOY8066,Inactive,2
DECOY5361,Inactive,2
DECOY3136,Inactive,2
DECOY3448,Inactive,2
CHEMBL424100,Inactive,5.0895
DECOY4981,Inactive,2
DECOY5586,Inactive,2
DECOY7,Inactive,2
DECOY8499,Inactive,2
DECOY3253,Inactive,2
DECOY4720,Inactive,2
DECOY3790,Inactive,2
DECOY1186,Inactive,2
DECOY7771,Inactive,2
DECOY3769,Inactive,2
DECOY576,Inactive,2
DECOY477,Inactive,2
DECOY611,Inactive,2
DECOY4836,Inactive,2
CHEMBL3311456,Inactive,4.676
DECOY7552,Inactive,2
DECOY6749,Inactive,2
DECOY6717,Inactive,2
DECOY6377,Inactive,2
DECOY4728,Inactive,2
DECOY2593,Inactive,2
DECOY7770,Inactive,2
DECOY372,Inactive,2
DECOY8081,Inactive,2
DECOY3864,Inactive,2
DECOY3114,Inactive,2
DECOY6407,Inactive,2
DECOY7017,Inactive,2
DECOY3474,Inactive,2
DECOY1757,Inactive,2
DECOY4829,Inactive,2
DECOY4194,Inactive,2
DECOY3262,Inactive,2
DECOY3904,Inactive,2
DECOY3269,Inactive,2
DECOY3658,Inactive,2
DECOY6457,Inactive,2
CHEMBL4173247,Inactive,4.318
DECOY8496,Inactive,2
DECOY6243,Inactive,2
DECOY750,Inactive,2
DECOY2495,Inactive,2
DECOY2448,Inactive,2
DECOY7207,Inactive,2
DECOY397,Inactive,2
DECOY5058,Inactive,2
DECOY3799,Inactive,2
DECOY3200,Inactive,2
DECOY255,Inactive,2
DECOY2698,Inactive,2
DECOY3699,Inactive,2
DECOY6306,Inactive,2
DECOY7217,Inactive,2
DECOY7285,Inactive,2
DECOY1132,Inactive,2
DECOY221,Inactive,2
DECOY1899,Inactive,2
DECOY5152,Inactive,2
DECOY4271,Inactive,2
DECOY3614,Inactive,2
DECOY648,Inactive,2
DECOY3104,Inactive,2
DECOY3139,Inactive,2
DECOY8263,Inactive,2
DECOY7536,Inactive,2
DECOY729,Inactive,2
DECOY744,Inactive,2
DECOY5664,Inactive,2
DECOY2710,Inactive,2
DECOY5618,Inactive,2
DECOY7560,Inactive,2
DECOY1247,Inactive,2
DECOY1795,Inactive,2
DECOY5075,Inactive,2
DECOY1621,Inactive,2
DECOY2693,Inactive,2
DECOY4039,Inactive,2
DECOY3016,Inactive,2
DECOY237,Inactive,2
DECOY350,Inactive,2
DECOY5406,Inactive,2
DECOY6199,Inactive,2
DECOY7039,Inactive,2
DECOY8485,Inactive,2
DECOY68,Inactive,2
DECOY3292,Inactive,2
DECOY4119,Inactive,2
DECOY4613,Inactive,2
DECOY913,Inactive,2
DECOY6571,Inactive,2
DECOY6363,Inactive,2
DECOY1569,Inactive,2
DECOY3745,Inactive,2
DECOY3045,Inactive,2
DECOY6299,Inactive,2
DECOY5157,Inactive,2
DECOY4205,Inactive,2
DECOY5953,Inactive,2
DECOY8177,Inactive,2
DECOY6928,Inactive,2
DECOY569,Inactive,2
DECOY1249,Inactive,2
DECOY5920,Inactive,2
DECOY34,Inactive,2
DECOY2190,Inactive,2
DECOY2763,Inactive,2
DECOY7924,Inactive,2
DECOY3492,Inactive,2
DECOY3576,Inactive,2
DECOY4915,Inactive,2
DECOY3833,Inactive,2
DECOY4701,Inactive,2
DECOY5391,Inactive,2
DECOY4718,Inactive,2
DECOY1498,Inactive,2
DECOY1009,Inactive,2
DECOY1474,Inactive,2
DECOY7306,Inactive,2
DECOY7421,Inactive,2
DECOY2222,Inactive,2
DECOY8422,Inactive,2
DECOY591,Inactive,2
DECOY48,Inactive,2
DECOY3091,Inactive,2
DECOY195,Inactive,2
DECOY8491,Inactive,2
DECOY7324,Inactive,2
DECOY1940,Inactive,2
CHEMBL4161385,Inactive,4.442
DECOY128,Inactive,2
DECOY3483,Inactive,2
DECOY1792,Inactive,2
DECOY1891,Inactive,2
DECOY6679,Inactive,2
DECOY5410,Inactive,2
DECOY7603,Inactive,2
DECOY7846,Inactive,2
DECOY3245,Inactive,2
DECOY5008,Inactive,2
DECOY1166,Inactive,2
DECOY7906,Inactive,2
DECOY6088,Inactive,2
DECOY1844,Inactive,2
DECOY233,Inactive,2
DECOY4802,Inactive,2
DECOY4882,Inactive,2
CHEMBL4175199,Inactive,4.484
DECOY7175,Inactive,2
DECOY1642,Inactive,2
DECOY4191,Inactive,2
DECOY973,Inactive,2
DECOY1260,Inactive,2
DECOY188,Inactive,2
DECOY307,Inactive,2
DECOY2580,Inactive,2
DECOY1663,Inactive,2
DECOY4433,Inactive,2
DECOY3367,Inactive,2
DECOY1948,Inactive,2
DECOY2719,Inactive,2
DECOY6154,Inactive,2
DECOY7169,Inactive,2
DECOY6821,Inactive,2
DECOY1729,Inactive,2
DECOY6723,Inactive,2
DECOY2086,Inactive,2
DECOY7663,Inactive,2
DECOY3009,Inactive,2
DECOY710,Inactive,2
DECOY6909,Inactive,2
DECOY4796,Inactive,2
DECOY7258,Inactive,2
DECOY2924,Inactive,2
DECOY416,Inactive,2
DECOY1345,Inactive,2
CHEMBL4172701,Inactive,4.465
DECOY8139,Inactive,2
DECOY5041,Inactive,2
DECOY7991,Inactive,2
DECOY4743,Inactive,2
DECOY8262,Inactive,2
DECOY3415,Inactive,2
DECOY4746,Inactive,2
DECOY5630,Inactive,2
DECOY6625,Inactive,2
DECOY1862,Inactive,2
DECOY8129,Inactive,2
DECOY4240,Inactive,2
DECOY3128,Inactive,2
DECOY2077,Inactive,2
DECOY2524,Inactive,2
DECOY1209,Inactive,2
DECOY5989,Inactive,2
DECOY6502,Inactive,2
DECOY5766,Inactive,2
DECOY7930,Inactive,2
DECOY7089,Inactive,2
DECOY1231,Inactive,2
CHEMBL556603,Inactive,5.119
DECOY4472,Inactive,2
DECOY799,Inactive,2
DECOY1848,Inactive,2
DECOY4330,Inactive,2
DECOY7095,Inactive,2
DECOY6563,Inactive,2
DECOY4303,Inactive,2
DECOY1822,Inactive,2
DECOY7071,Inactive,2
DECOY846,Inactive,2
DECOY8304,Inactive,2
DECOY7019,Inactive,2
DECOY4824,Inactive,2
DECOY4120,Inactive,2
DECOY7426,Inactive,2
DECOY3809,Inactive,2
DECOY3014,Inactive,2
DECOY1699,Inactive,2
DECOY1135,Inactive,2
DECOY291,Inactive,2
DECOY3218,Inactive,2
DECOY5323,Inactive,2
DECOY7021,Inactive,2
DECOY4583,Inactive,2
DECOY1451,Inactive,2
DECOY3397,Inactive,2
DECOY6748,Inactive,2
DECOY975,Inactive,2
DECOY3177,Inactive,2
DECOY2915,Inactive,2
DECOY6287,Inactive,2
DECOY6848,Inactive,2
DECOY2174,Inactive,2
DECOY7145,Inactive,2
DECOY3976,Inactive,2
DECOY8183,Inactive,2
DECOY6305,Inactive,2
DECOY60,Inactive,2
DECOY982,Inactive,2
DECOY3573,Inactive,2
DECOY7456,Inactive,2
DECOY5780,Inactive,2
DECOY3049,Inactive,2
DECOY689,Inactive,2
DECOY6215,Inactive,2
DECOY1380,Inactive,2
DECOY4429,Inactive,2
DECOY230,Inactive,2
DECOY251,Inactive,2
DECOY2931,Inactive,2
DECOY7643,Inactive,2
DECOY757,Inactive,2
DECOY1041,Inactive,2
DECOY7648,Inactive,2
DECOY4021,Inactive,2
DECOY6889,Inactive,2
DECOY7892,Inactive,2
DECOY28,Inactive,2
DECOY2128,Inactive,2
DECOY6720,Inactive,2
DECOY6971,Inactive,2
DECOY6273,Inactive,2
DECOY1513,Inactive,2
DECOY3097,Inactive,2
DECOY6810,Inactive,2
DECOY2464,Inactive,2
DECOY5291,Inactive,2
DECOY241,Inactive,2
DECOY6752,Inactive,2
DECOY5224,Inactive,2
DECOY2207,Inactive,2
DECOY4849,Inactive,2
DECOY7036,Inactive,2
DECOY2468,Inactive,2
DECOY2411,Inactive,2
DECOY7462,Inactive,2
DECOY1920,Inactive,2
DECOY798,Inactive,2
DECOY3056,Inactive,2
DECOY4576,Inactive,2
DECOY2957,Inactive,2
DECOY4140,Inactive,2
DECOY7721,Inactive,2
DECOY2631,Inactive,2
DECOY5102,Inactive,2
DECOY3518,Inactive,2
DECOY5987,Inactive,2
DECOY454,Inactive,2
DECOY5056,Inactive,2
CHEMBL442287,Inactive,5.959
DECOY6374,Inactive,2
DECOY6818,Inactive,2
