mol_name,activity,potency
DECOY5707,Inactive,2
DECOY5546,Inactive,2
DECOY4547,Inactive,2
DECOY5941,Inactive,2
DECOY4914,Inactive,2
DECOY4533,Inactive,2
CHEMBL17157,Inactive,2
DECOY2899,Inactive,2
DECOY6999,Inactive,2
DECOY2503,Inactive,2
DECOY626,Inactive,2
CHEMBL862,Inactive,2
DECOY5507,Inactive,2
DECOY727,Inactive,2
DECOY954,Inactive,2
DECOY4924,Inactive,2
DECOY2438,Inactive,2
DECOY3645,Inactive,2
DECOY3480,Inactive,2
DECOY3012,Inactive,2
DECOY4799,Inactive,2
DECOY4727,Inactive,2
DECOY5488,Inactive,2
DECOY2688,Inactive,2
DECOY3437,Inactive,2
DECOY7034,Inactive,2
DECOY6107,Inactive,2
DECOY2775,Inactive,2
DECOY2392,Inactive,2
DECOY3997,Inactive,2
DECOY2964,Inactive,2
DECOY6545,Inactive,2
DECOY484,Inactive,2
CHEMBL4243267,Inactive,2
DECOY97,Inactive,2
DECOY7313,Inactive,2
DECOY6053,Inactive,2
CHEMBL1741,Inactive,2
DECOY2323,Inactive,2
DECOY2238,Inactive,2
DECOY3784,Inactive,2
DECOY6051,Inactive,2
DECOY6415,Inactive,2
CHEMBL75435,Inactive,2
DECOY3573,Inactive,2
DECOY5797,Inactive,2
DECOY971,Inactive,2
DECOY6182,Inactive,2
DECOY1635,Inactive,2
DECOY6740,Inactive,2
DECOY6519,Inactive,2
CHEMBL157101,Inactive,2
DECOY70,Inactive,2
DECOY6546,Inactive,2
DECOY2566,Inactive,2
DECOY5825,Inactive,2
DECOY3406,Inactive,2
DECOY903,Inactive,2
DECOY5702,Inactive,2
DECOY4715,Inactive,2
DECOY7166,Inactive,2
DECOY6962,Inactive,2
DECOY5482,Inactive,2
DECOY4840,Inactive,2
DECOY2947,Inactive,2
DECOY5669,Inactive,2
DECOY6550,Inactive,2
DECOY7084,Inactive,2
DECOY6020,Inactive,2
DECOY4527,Inactive,2
DECOY1966,Inactive,2
DECOY5102,Inactive,2
DECOY6769,Inactive,2
CHEMBL7002,Inactive,2
DECOY5585,Inactive,2
DECOY658,Inactive,2
DECOY2073,Inactive,2
DECOY3106,Inactive,2
DECOY7282,Inactive,2
DECOY5064,Inactive,2
CHEMBL1255837,Inactive,2
DECOY6457,Inactive,2
CHEMBL621,Inactive,2
DECOY762,Inactive,2
DECOY1083,Inactive,2
DECOY3168,Inactive,2
CHEMBL117405,Inactive,2
DECOY4755,Inactive,2
DECOY7318,Inactive,2
DECOY3768,Inactive,2
DECOY6076,Inactive,2
DECOY5697,Inactive,2
DECOY5378,Inactive,2
DECOY1356,Inactive,2
DECOY4548,Inactive,2
DECOY6720,Inactive,2
DECOY5067,Inactive,2
DECOY4065,Inactive,2
DECOY4561,Inactive,2
CHEMBL475534,Inactive,2
DECOY1149,Inactive,2
DECOY3036,Inactive,2
DECOY5949,Inactive,2
DECOY3888,Inactive,2
DECOY2980,Inactive,2
DECOY6780,Inactive,2
DECOY6992,Inactive,2
DECOY4898,Inactive,2
DECOY266,Inactive,2
CHEMBL1306,Inactive,2
DECOY4085,Inactive,2
DECOY3617,Inactive,2
DECOY6719,Inactive,2
DECOY7186,Inactive,2
DECOY3476,Inactive,2
DECOY2453,Inactive,2
DECOY3429,Inactive,2
DECOY3379,Inactive,2
DECOY3402,Inactive,2
DECOY1279,Inactive,2
DECOY5783,Inactive,2
DECOY6178,Inactive,2
DECOY5942,Inactive,2
DECOY6468,Inactive,2
DECOY5928,Inactive,2
DECOY3893,Inactive,2
DECOY4497,Inactive,2
DECOY6757,Inactive,2
DECOY749,Inactive,2
DECOY3313,Inactive,2
DECOY5992,Inactive,2
DECOY2668,Inactive,2
DECOY3216,Inactive,2
DECOY652,Inactive,2
DECOY1925,Inactive,2
DECOY5805,Inactive,2
DECOY6291,Inactive,2
DECOY3020,Inactive,2
DECOY3223,Inactive,2
DECOY3482,Inactive,2
CHEMBL9419,Inactive,2
DECOY2761,Inactive,2
DECOY4001,Inactive,2
DECOY6991,Inactive,2
DECOY5664,Inactive,2
DECOY1833,Inactive,2
DECOY2838,Inactive,2
DECOY3464,Inactive,2
DECOY2969,Inactive,2
DECOY1089,Inactive,2
CHEMBL2347011,Inactive,2
DECOY1944,Inactive,2
DECOY2080,Inactive,2
DECOY4560,Inactive,2
DECOY4383,Inactive,2
DECOY2345,Inactive,2
DECOY5658,Inactive,2
DECOY4844,Inactive,2
CHEMBL189,Inactive,2
DECOY4653,Inactive,2
DECOY5545,Inactive,2
DECOY1029,Inactive,2
DECOY7316,Inactive,2
DECOY1992,Inactive,2
DECOY6509,Inactive,2
DECOY1683,Inactive,2
DECOY5099,Inactive,2
DECOY6487,Inactive,2
DECOY5634,Inactive,2
DECOY1232,Inactive,2
DECOY1013,Inactive,2
DECOY483,Inactive,2
DECOY1684,Inactive,2
CHEMBL64,Inactive,2
CHEMBL294199,Inactive,2
CHEMBL219916,Inactive,2
CHEMBL84,Inactive,2
DECOY5517,Inactive,2
DECOY4748,Inactive,2
DECOY154,Inactive,2
DECOY6982,Inactive,2
DECOY1439,Inactive,2
DECOY4304,Inactive,2
DECOY577,Inactive,2
DECOY3370,Inactive,2
DECOY3576,Inactive,2
DECOY4057,Inactive,2
CHEMBL83668,Inactive,2
DECOY4354,Inactive,2
CHEMBL1490,Inactive,2
DECOY2743,Inactive,2
DECOY1160,Inactive,2
CHEMBL102199,Inactive,4.699
DECOY712,Inactive,2
CHEMBL1095699,Inactive,2
DECOY6643,Inactive,2
DECOY1128,Inactive,2
DECOY4849,Inactive,2
DECOY5971,Inactive,2
CHEMBL493,Inactive,2
DECOY1474,Inactive,2
DECOY6338,Inactive,2
DECOY6984,Inactive,2
DECOY1553,Inactive,2
CHEMBL112,Inactive,2
CHEMBL1405,Inactive,2
DECOY3383,Inactive,2
DECOY3145,Inactive,2
CHEMBL566534,Inactive,2
CHEMBL221753,Inactive,2
DECOY169,Inactive,2
CHEMBL84158,Inactive,2
DECOY142,Inactive,2
DECOY5222,Inactive,2
DECOY4554,Inactive,2
DECOY2415,Inactive,2
DECOY4240,Inactive,2
DECOY1550,Inactive,2
DECOY1901,Inactive,2
DECOY4201,Inactive,2
DECOY5862,Inactive,2
DECOY4094,Inactive,2
CHEMBL1909072,Inactive,2
DECOY4853,Inactive,2
DECOY6145,Inactive,2
CHEMBL18701,Inactive,2
DECOY6553,Inactive,2
DECOY2721,Inactive,2
DECOY3197,Inactive,2
DECOY2421,Inactive,2
DECOY145,Inactive,2
DECOY219,Inactive,2
DECOY1633,Inactive,2
DECOY6987,Inactive,2
DECOY2700,Inactive,2
DECOY1965,Inactive,2
DECOY2893,Inactive,2
DECOY5451,Inactive,2
DECOY1340,Inactive,2
DECOY1330,Inactive,2
DECOY7136,Inactive,2
DECOY6247,Inactive,2
DECOY1723,Inactive,2
DECOY423,Inactive,2
DECOY6583,Inactive,2
DECOY3607,Inactive,2
DECOY2765,Inactive,2
CHEMBL40,Inactive,2
DECOY3513,Inactive,2
DECOY166,Inactive,2
DECOY4424,Inactive,2
DECOY5016,Inactive,2
DECOY5364,Inactive,2
CHEMBL3,Inactive,2
DECOY1189,Inactive,2
DECOY5461,Inactive,2
CHEMBL773,Inactive,2
DECOY156,Inactive,2
DECOY3376,Inactive,2
DECOY6733,Inactive,2
CHEMBL452,Inactive,2
DECOY162,Inactive,2
DECOY4134,Inactive,2
DECOY3615,Inactive,2
CHEMBL877,Inactive,2
DECOY496,Inactive,2
DECOY3314,Inactive,2
DECOY4225,Inactive,2
DECOY4242,Inactive,2
DECOY4683,Inactive,2
DECOY4169,Inactive,2
DECOY6014,Inactive,2
DECOY6669,Inactive,2
DECOY644,Inactive,2
DECOY1688,Inactive,2
CHEMBL1771,Inactive,2
DECOY1871,Inactive,2
DECOY6187,Inactive,2
DECOY6968,Inactive,2
DECOY5717,Inactive,2
DECOY6460,Inactive,2
DECOY4510,Inactive,2
CHEMBL1371125,Inactive,2
DECOY4226,Inactive,2
CHEMBL998,Inactive,2
DECOY373,Inactive,2
DECOY6649,Inactive,2
DECOY3337,Inactive,2
DECOY4751,Inactive,2
DECOY5500,Inactive,2
DECOY5086,Inactive,2
DECOY4250,Inactive,2
DECOY7031,Inactive,2
DECOY7303,Inactive,2
DECOY3539,Inactive,2
DECOY3773,Inactive,2
DECOY3903,Inactive,2
DECOY619,Inactive,2
DECOY7363,Inactive,2
DECOY3411,Inactive,2
DECOY5688,Inactive,2
DECOY3427,Inactive,2
DECOY4372,Inactive,2
DECOY5017,Inactive,2
DECOY1919,Inactive,2
DECOY2272,Inactive,2
DECOY36,Inactive,2
CHEMBL529,Inactive,2
DECOY5565,Inactive,2
DECOY4320,Inactive,2
DECOY3018,Inactive,2
DECOY216,Inactive,2
DECOY2352,Inactive,2
DECOY5496,Inactive,2
DECOY317,Inactive,2
DECOY982,Inactive,2
CHEMBL448462,Inactive,5.155
CHEMBL311350,Inactive,2
DECOY6750,Inactive,2
CHEMBL11804,Inactive,2
DECOY2296,Inactive,2
DECOY2267,Inactive,2
DECOY580,Inactive,2
DECOY7222,Inactive,2
DECOY5643,Inactive,2
DECOY3377,Inactive,2
DECOY4702,Inactive,2
DECOY965,Inactive,2
DECOY2963,Inactive,2
DECOY1782,Inactive,2
CHEMBL716,Inactive,2
DECOY5068,Inactive,2
DECOY276,Inactive,2
DECOY2277,Inactive,2
DECOY3728,Inactive,2
DECOY1456,Inactive,2
DECOY2175,Inactive,2
DECOY1138,Inactive,2
DECOY2393,Inactive,2
CHEMBL865,Inactive,2
DECOY3879,Inactive,2
DECOY7244,Inactive,2
DECOY827,Inactive,2
DECOY4912,Inactive,2
DECOY7013,Inactive,2
DECOY5907,Inactive,2
DECOY5339,Inactive,2
DECOY5577,Inactive,2
DECOY3647,Inactive,2
DECOY1732,Inactive,2
DECOY6656,Inactive,2
DECOY6340,Inactive,2
DECOY5959,Inactive,2
DECOY3230,Inactive,2
DECOY5974,Inactive,2
DECOY2960,Inactive,2
DECOY5109,Inactive,2
DECOY5197,Inactive,2
DECOY7111,Inactive,2
DECOY3138,Inactive,2
DECOY3945,Inactive,2
DECOY5501,Inactive,2
DECOY563,Inactive,2
DECOY4257,Inactive,2
DECOY2144,Inactive,2
CHEMBL305660,Inactive,2
DECOY6299,Inactive,2
DECOY7030,Inactive,2
DECOY7105,Inactive,2
DECOY5048,Inactive,2
CHEMBL101,Inactive,2
DECOY5138,Inactive,2
DECOY6865,Inactive,2
DECOY3016,Inactive,2
DECOY5253,Inactive,2
DECOY465,Inactive,2
CHEMBL16068,Inactive,2
DECOY5524,Inactive,2
DECOY2210,Inactive,2
CHEMBL521589,Inactive,2
DECOY2907,Inactive,2
DECOY5965,Inactive,2
DECOY2354,Inactive,2
DECOY2375,Inactive,2
DECOY5843,Inactive,2
DECOY4738,Inactive,2
CHEMBL1220,Inactive,2
DECOY5216,Inactive,2
DECOY2270,Inactive,2
DECOY7258,Inactive,2
CHEMBL109,Inactive,2
DECOY7208,Inactive,2
DECOY4886,Inactive,2
DECOY442,Inactive,2
DECOY4831,Inactive,2
DECOY1281,Inactive,2
DECOY2320,Inactive,2
DECOY2660,Inactive,2
DECOY5786,Inactive,2
DECOY6066,Inactive,2
DECOY4529,Inactive,2
DECOY700,Inactive,2
DECOY5349,Inactive,2
DECOY7333,Inactive,2
DECOY3690,Inactive,2
DECOY4295,Inactive,2
DECOY3444,Inactive,2
DECOY1010,Inactive,2
DECOY3421,Inactive,2
CHEMBL38737,Inactive,2
DECOY4380,Inactive,2
DECOY3134,Inactive,2
CHEMBL302795,Inactive,2
DECOY3470,Inactive,2
DECOY1933,Inactive,2
DECOY6714,Inactive,2
DECOY5980,Inactive,2
DECOY5447,Inactive,2
DECOY5150,Inactive,2
DECOY4676,Inactive,2
DECOY6428,Inactive,2
DECOY777,Inactive,2
DECOY2725,Inactive,2
DECOY5205,Inactive,2
DECOY6655,Inactive,2
DECOY798,Inactive,2
DECOY6071,Inactive,2
DECOY4893,Inactive,2
DECOY3449,Inactive,2
CHEMBL54,Inactive,2
DECOY1697,Inactive,2
DECOY2587,Inactive,2
DECOY2697,Inactive,2
DECOY4415,Inactive,2
DECOY5945,Inactive,2
DECOY5982,Inactive,2
DECOY5060,Inactive,2
DECOY3521,Inactive,2
DECOY3594,Inactive,2
DECOY1702,Inactive,2
DECOY1433,Inactive,2
DECOY4303,Inactive,2
DECOY6078,Inactive,2
DECOY6785,Inactive,2
DECOY7358,Inactive,2
DECOY4221,Inactive,2
DECOY327,Inactive,2
DECOY1579,Inactive,2
DECOY2996,Inactive,2
DECOY6360,Inactive,2
DECOY586,Inactive,2
DECOY7048,Inactive,2
DECOY1307,Inactive,2
DECOY6304,Inactive,2
DECOY5278,Inactive,2
DECOY6880,Inactive,2
DECOY997,Inactive,2
DECOY3707,Inactive,2
DECOY2306,Inactive,2
DECOY1377,Inactive,2
DECOY3883,Inactive,2
DECOY5037,Inactive,2
DECOY642,Inactive,2
DECOY3324,Inactive,2
CHEMBL411443,Inactive,4.385
DECOY3876,Inactive,2
CHEMBL720,Inactive,2
CHEMBL503,Inactive,2
DECOY6102,Inactive,2
DECOY4973,Inactive,2
CHEMBL119443,Inactive,2
DECOY792,Inactive,2
DECOY3070,Inactive,2
DECOY6662,Inactive,2
DECOY3053,Inactive,2
DECOY3384,Inactive,2
DECOY3454,Inactive,2
DECOY866,Inactive,2
DECOY2602,Inactive,2
DECOY2868,Inactive,2
DECOY353,Inactive,2
DECOY2804,Inactive,2
DECOY4919,Inactive,2
DECOY615,Inactive,2
DECOY4436,Inactive,2
DECOY530,Inactive,2
DECOY6901,Inactive,2
DECOY4623,Inactive,2
DECOY4620,Inactive,2
CHEMBL261622,Inactive,5.818
DECOY5735,Inactive,2
DECOY7002,Inactive,2
CHEMBL276717,Inactive,5.889
CHEMBL76904,Inactive,2
DECOY884,Inactive,2
DECOY7343,Inactive,2
DECOY3483,Inactive,2
DECOY1019,Inactive,2
DECOY571,Inactive,2
DECOY467,Inactive,2
DECOY4903,Inactive,2
CHEMBL1163198,Inactive,3.818
CHEMBL802,Inactive,2
DECOY4577,Inactive,2
DECOY1509,Inactive,2
DECOY5418,Inactive,2
DECOY7272,Inactive,2
CHEMBL1628227,Inactive,2
CHEMBL1201216,Inactive,2
DECOY464,Inactive,2
DECOY3875,Inactive,2
DECOY2049,Inactive,2
DECOY3884,Inactive,2
CHEMBL42,Inactive,2
DECOY6567,Inactive,2
DECOY1339,Inactive,2
DECOY3498,Inactive,2
DECOY6838,Inactive,2
DECOY6885,Inactive,2
DECOY2255,Inactive,2
DECOY1276,Inactive,2
DECOY6162,Inactive,2
DECOY1481,Inactive,2
DECOY4585,Inactive,2
DECOY560,Inactive,2
DECOY1109,Inactive,2
DECOY6042,Inactive,2
DECOY6276,Inactive,2
DECOY5008,Inactive,2
DECOY1973,Inactive,2
DECOY2404,Inactive,2
DECOY6748,Inactive,2
DECOY1648,Inactive,2
DECOY1650,Inactive,2
CHEMBL65,Inactive,2
DECOY7340,Inactive,2
CHEMBL1467,Inactive,2
DECOY676,Inactive,2
DECOY3550,Inactive,2
DECOY5964,Inactive,2
DECOY6815,Inactive,2
DECOY1772,Inactive,2
DECOY90,Inactive,2
DECOY7089,Inactive,2
DECOY3593,Inactive,2
CHEMBL42710,Inactive,2
DECOY6170,Inactive,2
DECOY5040,Inactive,2
DECOY927,Inactive,2
CHEMBL561,Inactive,2
DECOY2463,Inactive,2
DECOY4341,Inactive,2
DECOY5671,Inactive,2
DECOY5156,Inactive,2
DECOY4249,Inactive,2
DECOY7069,Inactive,2
DECOY878,Inactive,2
DECOY5358,Inactive,2
DECOY5930,Inactive,2
DECOY2747,Inactive,2
DECOY5648,Inactive,2
DECOY3793,Inactive,2
DECOY5328,Inactive,2
CHEMBL115307,Inactive,5.854
DECOY5872,Inactive,2
DECOY6333,Inactive,2
DECOY4092,Inactive,2
DECOY2748,Inactive,2
DECOY1981,Inactive,2
DECOY6183,Inactive,2
DECOY6243,Inactive,2
DECOY2413,Inactive,2
DECOY3003,Inactive,2
DECOY2199,Inactive,2
CHEMBL25,Inactive,2
DECOY346,Inactive,2
DECOY6345,Inactive,2
DECOY2,Inactive,2
DECOY6792,Inactive,2
DECOY4721,Inactive,2
DECOY5269,Inactive,2
DECOY6556,Inactive,2
DECOY7062,Inactive,2
DECOY551,Inactive,2
DECOY1573,Inactive,2
CHEMBL182,Inactive,2
DECOY2119,Inactive,2
DECOY5856,Inactive,2
DECOY1547,Inactive,2
DECOY7129,Inactive,2
CHEMBL714,Inactive,2
DECOY882,Inactive,2
DECOY1810,Inactive,2
DECOY1056,Inactive,2
DECOY1608,Inactive,2
DECOY1618,Inactive,2
DECOY816,Inactive,2
DECOY1244,Inactive,2
DECOY915,Inactive,2
DECOY6185,Inactive,2
DECOY6356,Inactive,2
DECOY1045,Inactive,2
DECOY2979,Inactive,2
DECOY6188,Inactive,2
DECOY5633,Inactive,2
DECOY6525,Inactive,2
DECOY468,Inactive,2
DECOY6462,Inactive,2
DECOY5782,Inactive,2
DECOY5680,Inactive,2
DECOY5994,Inactive,2
DECOY5305,Inactive,2
DECOY2163,Inactive,2
CHEMBL441687,Inactive,2
DECOY1875,Inactive,2
DECOY356,Inactive,2
DECOY2046,Inactive,2
DECOY1094,Inactive,2
DECOY6629,Inactive,2
DECOY4851,Inactive,2
CHEMBL423192,Inactive,2
DECOY4920,Inactive,2
DECOY874,Inactive,2
DECOY5338,Inactive,2
DECOY804,Inactive,2
DECOY5626,Inactive,2
DECOY3039,Inactive,2
DECOY2150,Inactive,2
DECOY598,Inactive,2
DECOY6246,Inactive,2
DECOY3258,Inactive,2
DECOY1554,Inactive,2
DECOY1503,Inactive,2
CHEMBL264374,Inactive,2
DECOY6012,Inactive,2
DECOY7016,Inactive,2
DECOY1084,Inactive,2
DECOY6189,Inactive,2
CHEMBL19236,Inactive,2
DECOY4397,Inactive,2
DECOY1263,Inactive,2
DECOY6711,Inactive,2
DECOY6105,Inactive,2
DECOY3718,Inactive,2
CHEMBL85,Inactive,2
DECOY1267,Inactive,2
DECOY5282,Inactive,2
DECOY2197,Inactive,2
DECOY1168,Inactive,2
DECOY672,Inactive,2
DECOY3281,Inactive,2
DECOY6296,Inactive,2
DECOY2958,Inactive,2
DECOY6488,Inactive,2
DECOY7197,Inactive,2
DECOY2569,Inactive,2
DECOY4309,Inactive,2
DECOY78,Inactive,2
DECOY3267,Inactive,2
DECOY2522,Inactive,2
CHEMBL2347009,Inactive,2
DECOY7250,Inactive,2
DECOY4155,Inactive,2
DECOY5765,Inactive,2
DECOY4749,Inactive,2
DECOY1448,Inactive,2
DECOY1835,Inactive,2
DECOY5234,Inactive,2
CHEMBL128,Inactive,2
DECOY1286,Inactive,2
DECOY5650,Inactive,2
DECOY7203,Inactive,2
DECOY7008,Inactive,2
DECOY5568,Inactive,2
DECOY4825,Inactive,2
DECOY992,Inactive,2
DECOY3458,Inactive,2
CHEMBL1231530,Inactive,2
DECOY3257,Inactive,2
CHEMBL593686,Inactive,4.34
DECOY5678,Inactive,2
DECOY1129,Inactive,2
DECOY1242,Inactive,2
DECOY4822,Inactive,2
CHEMBL1221512,Inactive,2
CHEMBL192,Inactive,2
DECOY710,Inactive,2
DECOY1629,Inactive,2
DECOY149,Inactive,2
DECOY3236,Inactive,2
DECOY5878,Inactive,2
DECOY5434,Inactive,2
DECOY529,Inactive,2
DECOY6006,Inactive,2
DECOY2117,Inactive,2
DECOY4681,Inactive,2
DECOY4435,Inactive,2
DECOY4318,Inactive,2
DECOY5319,Inactive,2
CHEMBL1201010,Inactive,2
DECOY2681,Inactive,2
DECOY746,Inactive,2
DECOY6392,Inactive,2
CHEMBL595754,Inactive,3.444
DECOY5844,Inactive,2
DECOY4375,Inactive,2
DECOY414,Inactive,2
DECOY3209,Inactive,2
DECOY1203,Inactive,2
DECOY3489,Inactive,2
DECOY5560,Inactive,2
DECOY282,Inactive,2
DECOY6698,Inactive,2
DECOY5249,Inactive,2
DECOY5601,Inactive,2
DECOY164,Inactive,2
DECOY7108,Inactive,2
CHEMBL376180,Inactive,2
DECOY5133,Inactive,2
DECOY5751,Inactive,2
DECOY782,Inactive,2
DECOY5733,Inactive,2
CHEMBL643,Inactive,2
CHEMBL6,Inactive,2
DECOY5184,Inactive,2
DECOY4340,Inactive,2
DECOY1477,Inactive,2
DECOY5436,Inactive,2
DECOY6389,Inactive,2
DECOY1869,Inactive,2
DECOY6973,Inactive,2
DECOY4687,Inactive,2
DECOY1386,Inactive,2
DECOY6619,Inactive,2
DECOY6025,Inactive,2
DECOY6631,Inactive,2
DECOY72,Inactive,2
DECOY2268,Inactive,2
DECOY902,Inactive,2
DECOY3211,Inactive,2
DECOY1653,Inactive,2
DECOY7232,Inactive,2
DECOY5474,Inactive,2
DECOY911,Inactive,2
DECOY4269,Inactive,2
DECOY4952,Inactive,2
DECOY3775,Inactive,2
DECOY6317,Inactive,2
DECOY2685,Inactive,2
DECOY4876,Inactive,2
DECOY5005,Inactive,2
DECOY230,Inactive,2
DECOY3242,Inactive,2
CHEMBL1489254,Inactive,2
DECOY2489,Inactive,2
DECOY7,Inactive,2
DECOY6316,Inactive,2
DECOY2358,Inactive,2
DECOY7294,Inactive,2
DECOY4332,Inactive,2
DECOY6696,Inactive,2
DECOY361,Inactive,2
DECOY4223,Inactive,2
DECOY4018,Inactive,2
DECOY979,Inactive,2
DECOY4451,Inactive,2
DECOY482,Inactive,2
DECOY4654,Inactive,2
DECOY5913,Inactive,2
DECOY4279,Inactive,2
DECOY2953,Inactive,2
DECOY6960,Inactive,2
DECOY1033,Inactive,2
DECOY4408,Inactive,2
DECOY4627,Inactive,2
CHEMBL321713,Inactive,5.602
DECOY1346,Inactive,2
DECOY2015,Inactive,2
DECOY3976,Inactive,2
DECOY3517,Inactive,2
CHEMBL165790,Inactive,2
DECOY2235,Inactive,2
DECOY6271,Inactive,2
DECOY402,Inactive,2
DECOY6716,Inactive,2
DECOY756,Inactive,2
DECOY6422,Inactive,2
DECOY6473,Inactive,2
DECOY6703,Inactive,2
DECOY2643,Inactive,2
DECOY1115,Inactive,2
DECOY203,Inactive,2
DECOY4638,Inactive,2
DECOY4672,Inactive,2
DECOY381,Inactive,2
DECOY1535,Inactive,2
DECOY1403,Inactive,2
DECOY5804,Inactive,2
DECOY4246,Inactive,2
DECOY2932,Inactive,2
DECOY2179,Inactive,2
DECOY5415,Inactive,2
DECOY6341,Inactive,2
DECOY3810,Inactive,2
DECOY1101,Inactive,2
DECOY7170,Inactive,2
DECOY7374,Inactive,2
CHEMBL2107797,Inactive,2
DECOY2827,Inactive,2
DECOY2623,Inactive,2
DECOY2004,Inactive,2
DECOY5997,Inactive,2
DECOY5535,Inactive,2
DECOY1558,Inactive,2
DECOY1599,Inactive,2
DECOY6095,Inactive,2
DECOY45,Inactive,2
DECOY1716,Inactive,2
DECOY430,Inactive,2
DECOY671,Inactive,2
DECOY6614,Inactive,2
CHEMBL437002,Inactive,2
DECOY1180,Inactive,2
DECOY7023,Inactive,2
DECOY1044,Inactive,2
CHEMBL941,Inactive,2
DECOY4280,Inactive,2
DECOY6429,Inactive,2
DECOY4555,Inactive,2
DECOY1911,Inactive,2
DECOY2355,Inactive,2
DECOY5300,Inactive,2
CHEMBL787,Inactive,2
DECOY3697,Inactive,2
DECOY6820,Inactive,2
DECOY6297,Inactive,2
DECOY4355,Inactive,2
DECOY1654,Inactive,2
DECOY3280,Inactive,2
CHEMBL578,Inactive,2
DECOY5096,Inactive,2
DECOY3054,Inactive,2
DECOY106,Inactive,2
DECOY2620,Inactive,2
DECOY4127,Inactive,2
DECOY3241,Inactive,2
DECOY3961,Inactive,2
DECOY4418,Inactive,2
DECOY2737,Inactive,2
DECOY4153,Inactive,2
DECOY5241,Inactive,2
CHEMBL254219,Inactive,2
DECOY6414,Inactive,2
DECOY7090,Inactive,2
DECOY5293,Inactive,2
DECOY3479,Inactive,2
DECOY4633,Inactive,2
DECOY2256,Inactive,2
DECOY2959,Inactive,2
DECOY3062,Inactive,2
DECOY6116,Inactive,2
CHEMBL18797,Inactive,2
DECOY6724,Inactive,2
DECOY6149,Inactive,2
DECOY6139,Inactive,2
DECOY2133,Inactive,2
DECOY3326,Inactive,2
DECOY3918,Inactive,2
DECOY6260,Inactive,2
DECOY6683,Inactive,2
DECOY1400,Inactive,2
CHEMBL15245,Inactive,2
CHEMBL47244,Inactive,2
DECOY6194,Inactive,2
DECOY4530,Inactive,2
DECOY3263,Inactive,2
DECOY7388,Inactive,2
DECOY7356,Inactive,2
DECOY2967,Inactive,2
DECOY6753,Inactive,2
DECOY3785,Inactive,2
DECOY6713,Inactive,2
DECOY4879,Inactive,2
DECOY6801,Inactive,2
DECOY2005,Inactive,2
DECOY4466,Inactive,2
DECOY3990,Inactive,2
DECOY5152,Inactive,2
DECOY3595,Inactive,2
DECOY3135,Inactive,2
DECOY1417,Inactive,2
DECOY1258,Inactive,2
DECOY5326,Inactive,2
DECOY5394,Inactive,2
CHEMBL1670,Inactive,2
DECOY4329,Inactive,2
DECOY3880,Inactive,2
DECOY7212,Inactive,2
DECOY4266,Inactive,2
DECOY4259,Inactive,2
DECOY6175,Inactive,2
DECOY1717,Inactive,2
DECOY1512,Inactive,2
DECOY7068,Inactive,2
DECOY4915,Inactive,2
DECOY2514,Inactive,2
DECOY1169,Inactive,2
DECOY3151,Inactive,2
DECOY1543,Inactive,2
DECOY603,Inactive,2
DECOY1907,Inactive,2
DECOY3780,Inactive,2
DECOY733,Inactive,2
DECOY6168,Inactive,2
DECOY412,Inactive,2
DECOY6942,Inactive,2
DECOY706,Inactive,2
DECOY3346,Inactive,2
DECOY4365,Inactive,2
DECOY2214,Inactive,2
DECOY4511,Inactive,2
DECOY5385,Inactive,2
DECOY5662,Inactive,2
DECOY3802,Inactive,2
DECOY1771,Inactive,2
DECOY508,Inactive,2
DECOY2112,Inactive,2
DECOY2667,Inactive,2
DECOY6699,Inactive,2
DECOY3307,Inactive,2
DECOY2008,Inactive,2
DECOY7347,Inactive,2
DECOY1193,Inactive,2
DECOY7320,Inactive,2
DECOY1185,Inactive,2
DECOY6615,Inactive,2
DECOY1251,Inactive,2
DECOY67,Inactive,2
DECOY7289,Inactive,2
DECOY5692,Inactive,2
CHEMBL4537788,Inactive,2
DECOY967,Inactive,2
DECOY4097,Inactive,2
DECOY5737,Inactive,2
DECOY771,Inactive,2
CHEMBL768,Inactive,2
DECOY2479,Inactive,2
DECOY6312,Inactive,2
DECOY4504,Inactive,2
DECOY587,Inactive,2
DECOY3649,Inactive,2
DECOY4885,Inactive,2
DECOY140,Inactive,2
DECOY2405,Inactive,2
DECOY7198,Inactive,2
DECOY3630,Inactive,2
DECOY6426,Inactive,2
DECOY3936,Inactive,2
DECOY2420,Inactive,2
DECOY225,Inactive,2
DECOY4446,Inactive,2
DECOY3200,Inactive,2
DECOY2564,Inactive,2
DECOY5657,Inactive,2
DECOY7394,Inactive,2
DECOY2064,Inactive,2
DECOY1368,Inactive,2
DECOY2472,Inactive,2
DECOY4757,Inactive,2
DECOY5407,Inactive,2
DECOY2531,Inactive,2
CHEMBL648,Inactive,2
DECOY5583,Inactive,2
CHEMBL573,Inactive,2
DECOY1923,Inactive,2
DECOY3472,Inactive,2
DECOY274,Inactive,2
DECOY1167,Inactive,2
DECOY2693,Inactive,2
DECOY5771,Inactive,2
DECOY2224,Inactive,2
DECOY1559,Inactive,2
DECOY2585,Inactive,2
DECOY155,Inactive,2
DECOY996,Inactive,2
DECOY5869,Inactive,2
DECOY6013,Inactive,2
DECOY2170,Inactive,2
DECOY6335,Inactive,2
DECOY575,Inactive,2
DECOY5492,Inactive,2
DECOY5536,Inactive,2
